x,y,Class_ID,B1,B2,B3,Class,Description
258.1887207,-527.0656128,3,59,88,58,Class_3,Vegitation
226.1843262,-494.9522095,3,40,62,39,Class_3,Vegitation
326.7473145,-204.6859131,1,161,167,155,Class_1,LS Block
326.8917236,-162.3701172,3,91,116,77,Class_3,Vegitation
477.9926758,-347.1237793,2,95,101,87,Class_2,Grass
205.0344849,-335.8474121,3,82,118,82,Class_3,Vegitation
476.9475098,-222.9163818,2,119,111,98,Class_2,Grass
472.0839233,-197.7736206,2,104,102,89,Class_2,Grass
262.9354858,-543.0463867,3,41,60,38,Class_3,Vegitation
677.9976807,-381.3405762,1,245,242,227,Class_1,LS Block
76.03027344,-138.0629883,2,105,106,90,Class_2,Grass
170.0164795,-47.065979,3,30,70,35,Class_3,Vegitation
210.0119019,-351.7258911,1,102,103,95,Class_1,LS Block
109.4014893,-227.079895,1,138,141,124,Class_1,LS Block
227.244873,-483.6154785,3,14,22,9,Class_3,Vegitation
496.7440796,-211.1340942,2,95,97,83,Class_2,Grass
190.4000854,-422.0278931,3,61,84,56,Class_3,Vegitation
657.0388794,-221.4213867,1,192,195,178,Class_1,LS Block
178.9437256,-295.1033936,1,135,136,120,Class_1,LS Block
275.008728,-444.677002,2,105,101,90,Class_2,Grass
485.7971191,-222.0026245,2,100,98,83,Class_2,Grass
389.0651245,-326.1835938,1,180,174,162,Class_1,LS Block
659.1528931,-156.4744263,1,217,219,205,Class_1,LS Block
262.0737305,-525.1231079,3,58,82,58,Class_3,Vegitation
456.994873,-212.8646851,2,98,96,83,Class_2,Grass
293.0198975,-231.1364136,1,248,255,239,Class_1,LS Block
415.4244995,-278.2094116,1,139,137,122,Class_1,LS Block
471.5949097,-209.2445068,2,111,105,93,Class_2,Grass
113.7855225,-147.8264771,2,107,106,88,Class_2,Grass
256.1774902,-266.9694214,1,161,177,151,Class_1,LS Block
228.3781128,-490.3063965,3,0,5,0,Class_3,Vegitation
202.0128784,-334.2285767,3,46,77,43,Class_3,Vegitation
201.0415039,-338.5991821,3,83,113,77,Class_3,Vegitation
521.0513306,-197.9710083,2,101,103,89,Class_2,Grass
392.3355103,-300.0834961,1,162,159,150,Class_1,LS Block
466.8825073,-342.1820068,2,99,103,89,Class_2,Grass
280.0762939,-260.8585205,1,217,231,216,Class_1,LS Block
252.887085,-261.9816895,1,153,157,140,Class_1,LS Block
202.0552979,-437.9996948,3,59,83,61,Class_3,Vegitation
474.0529175,-194.9730835,2,105,101,89,Class_2,Grass
303.7576904,-230.8126831,1,253,255,250,Class_1,LS Block
486.2891235,-342.0015869,2,106,110,95,Class_2,Grass
254.8508911,-484.6176147,1,125,127,114,Class_1,LS Block
214.949707,-351.9182129,1,87,83,74,Class_1,LS Block
522.27771,-191.9830933,2,85,87,73,Class_2,Grass
461.8685303,-225.305481,2,113,107,95,Class_2,Grass
165.9282837,-418.8881836,1,202,206,189,Class_1,LS Block
100.7816772,-236.3068848,1,112,115,98,Class_1,LS Block
486.8552856,-224.359314,2,89,86,71,Class_2,Grass
193.0620728,-431.8843994,3,40,68,43,Class_3,Vegitation
659.3168945,-251.9918823,1,179,177,165,Class_1,LS Block
205.2208862,-435.1218872,3,30,53,27,Class_3,Vegitation
507.8322754,-206.1290894,2,102,104,90,Class_2,Grass
477.9575195,-219.1168213,2,116,110,98,Class_2,Grass
200.2177124,-438.9619141,3,65,84,64,Class_3,Vegitation
179.1088867,-111.8200073,2,102,105,84,Class_2,Grass
186.9727173,-301.9381104,1,145,148,131,Class_1,LS Block
473.9887085,-217.4818115,2,107,101,89,Class_2,Grass
489.1928711,-194.1080933,2,103,99,88,Class_2,Grass
330.2006836,-193.1387939,1,170,178,165,Class_1,LS Block
464.8825073,-224.0230103,2,106,99,89,Class_2,Grass
127.0177002,-32.18170166,3,50,79,48,Class_3,Vegitation
398.112915,-36.01757813,1,158,162,148,Class_1,LS Block
258.024292,-532.0046997,3,31,57,30,Class_3,Vegitation
221.97052,-506.7924194,3,48,71,45,Class_3,Vegitation
106.0831299,-223.0734863,1,132,133,115,Class_1,LS Block
198.8939209,-485.0037842,3,58,82,60,Class_3,Vegitation
224.9093018,-302.350708,1,179,182,171,Class_1,LS Block
80.16650391,-148.1630859,2,112,106,92,Class_2,Grass
83.02709961,-246.088501,1,138,142,127,Class_1,LS Block
485.0986938,-341.1359253,2,101,108,92,Class_2,Grass
60.95788574,-242.7969971,1,153,151,138,Class_1,LS Block
173.0733032,-38.11871338,3,5,48,2,Class_3,Vegitation
488.9525146,-211.0379028,2,78,76,61,Class_2,Grass
185.0302734,-297.9093018,1,156,159,142,Class_1,LS Block
341.9866943,-165.0004883,3,80,110,76,Class_3,Vegitation
505.6983032,-225.2935181,2,96,103,85,Class_2,Grass
258.8776855,-444.9813232,2,113,111,96,Class_2,Grass
511.8529053,-193.2816772,2,105,107,93,Class_2,Grass
121.8175049,-139.9387207,2,116,115,97,Class_2,Grass
84.87988281,-141.0930786,2,109,110,92,Class_2,Grass
256.8812866,-144.7783813,1,181,182,168,Class_1,LS Block
657.0792847,-222.1903076,1,157,160,143,Class_1,LS Block
483.9805298,-346.1137085,2,108,110,96,Class_2,Grass
165.1303101,-302.2260132,1,153,162,141,Class_1,LS Block
256.8175049,-484.7885132,1,167,167,155,Class_1,LS Block
231.9694824,-268.7957764,1,178,180,166,Class_1,LS Block
464.9707031,-346.1859131,2,93,99,85,Class_2,Grass
334.7177124,-2.195007324,1,185,186,170,Class_1,LS Block
185.0175171,-453.204895,3,67,90,62,Class_3,Vegitation
467.1809082,-210.9545898,2,108,102,90,Class_2,Grass
482.97052,-340.1259155,2,104,111,95,Class_2,Grass
512.9351196,-195.7706909,2,97,99,85,Class_2,Grass
184.9094849,-457.7913818,3,48,73,43,Class_3,Vegitation
207.2542725,-480.0767822,3,51,70,50,Class_3,Vegitation
254.0037231,-356.0484009,2,106,104,89,Class_2,Grass
56.82012939,-427.2874146,2,112,105,95,Class_2,Grass
248.8840942,-520.1416016,3,73,99,72,Class_3,Vegitation
